profile_id,plant_name,scientific_name,family,family_latin,genus_jp,genus_scientific,habit,height,flower_period,distribution,habitat,source,page,extraction_method
plant-profile-000891,タチヒメクグ,Cyperus kamtschatieus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,一年草,,,北海道・本州（関東地方 以北）、カムチャツカ半島に分布,湖沼や河川などの減水 裸地に生える一年章,日本の野生植物 第1巻,130,macOS Vision OCR + rule parser
plant-profile-000892,ヒメクグ,Cyperus brevifolius,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,多年草,,,北海 道～琉球、朝鮮半島・中国に分布する,本州～琉球の暖地に生え,日本の野生植物 第1巻,130,macOS Vision OCR + rule parser
plant-profile-000893,ムギガラガヤツリ,Cyperus unioloides,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,多年草,30-50cm,,本州（千葉 県・和歌山県）・四国（愛媛県・高知県）・九州，台湾・オーストラリアに分布,ムギガラガヤツリ Cyperus unioloides R. Br.湿地に生える多年草で高さ30-50cm,日本の野生植物 第1巻,130,macOS Vision OCR + rule parser
plant-profile-000894,アオガヤツリ,Cyperus nipponieus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,一年草,5ー25cm,,本州～九州、朝鮮半島・中国に分布す る,,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000895,ウシクグ,Cyperus orthostachyus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,一年草,20-70cm,,北海道～九州，朝鮮半 島・中国・シベリア東部に分布する,,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000896,オオホウキガヤツリ,Cyperus digitatus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,,,,34.オオホウキガヤツリ Cyperus digitatus Roxb.琉球（沖縄島・宮古島・石垣島・西表島・与那国 島）、台湾・中国・インド・世界の熱帯に広く分布,,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000897,オニガヤツリ,Cyperus pilosus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,多年草,,,本州（中部地方以西）～琉球、中国・台湾・インドに分布する,湿地に生える多年草,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000898,カンエンガヤツリ,Cyperus exaltatus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,,80-120cm,,本州，朝鮮半島・中国に分布する,湿地にまれ に生えて群落をつくる,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000899,クグガヤツリ,Cyperus compressus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,一年草,10-40cm,,本州～琉球、中国（中南部・台湾）から世界の熱帯に分布する,路傍や荒れ地などに生える一年草,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000900,コアゼガヤツリ,Cyperus haspan,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,,,,本州～琉球、 および全世界の暖地に分布する,湿地や水田などに生える,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000901,コゴメガヤツリ,Cyperus iria,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,一年草,,,本州～琉球、朝 鮮半島・中国・台湾・インド・マレーシア・オーストラリア・アフリカに分布する,畑地や中性の荒れ地にふつうに生える一年草,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000902,シチトウイ,Cyperus malaecensis,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,,1ー1.5m,,本州（関東以西）～琉球で栽培され、また暖地に野生し、中 国（南部）、台湾に分布する,,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000903,シュロガヤツリ,Cyperus alternifolius,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,多年草,1.5ー2m,,,,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000904,ショクヨウガヤツリ,Cyperus eseulentus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,多年草,,,ヨーロッパ、アジア、アメリカに広く分布し、本州に帰化,ショクヨウガヤツリ〔キハマスグ） Cyperus eseulentus L.路傍や畑地に生える多年草,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000905,シロガヤツリ,Cyperus paeifeus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,一年草,,,北海道・本州、朝鮮半島に分布する,平地の湿地に生える、アオガヤツリによ く似たやわらかい一年草,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000906,スナハマスゲ,Cyperus stoloniferus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,,10ー30cm,,琉球（奄美以南）、世界の熱帯・亜熱帯に広く分布,,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000907,タマガヤツリ,Cyperus difformis,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,一年草,15-40cm,,北海道～琉球、 ほとんど全世界の暖地に分布する,,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000908,チャガヤツリ,Cyperus amurieus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,一年草,,,国外では朝鮮半島・中国・台湾・アムー ル・ウスリーに分布する,本州～琉球の畑地や中性の荒れ地などに生える,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000909,ツクシオオガヤツリ,Cyperus olwii,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,,1ー1.5m,,インド・インドネシアにも分布する,福岡県の池畔の湿地に生える,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000910,ヌマガヤツリ,Cyperus glomeratus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,一年草,,,本州、朝鮮半島・中国・アムール・インド・ ヨーロッパに分布する,湿地に生える丈の高い一年草,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000911,ハマスゲ,Cyperus rotundus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,多年草,20-40cm,,本州～琉球、および世界 の熱帯～亜熱帯に広く分布する,日当りのよい砂質地に生える多年草,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
plant-profile-000912,ヒナガヤツリ,Cyperus faecidus,カヤツリグサ科,CYPERACEAE,ヒトモトススキ属,Cladium,一年草,5ー25cm,,本州～九州，朝鮮半島・中国・オースト ラリアに分布する,平地の川岸の草地などに生える、やわらかくて 緑色の一年草,日本の野生植物 第1巻,131,macOS Vision OCR + rule parser
