all_name,Hub name,lato/stricto,Family ID,Family name,Family name (JP),GL,SF,WF,YL,status,message
タテヤマオウギ,イワオウギ,広義,203,Fabaceae,マメ,#N/A,#N/A,WF_03067,#N/A,確定,イワオウギ広義/狭義
タテヤマオウギ,イワオウギ,狭義,203,Fabaceae,マメ,GL_04367,#N/A,#N/A,YL_08114,確定,イワオウギ広義/狭義
タテヤマハギ,タテヤマハギ,,203,Fabaceae,マメ,GL_04426,#N/A,WF_03127,YL_08228,確定,
タニワタシ,ナンテンハギ,広義,203,Fabaceae,マメ,#N/A,#N/A,WF_03243,YL_08530,確定,ナンテンハギ広義/狭義/ミヤマタニワタシ
タニワタシ,ナンテンハギ,狭義,203,Fabaceae,マメ,GL_04514,#N/A,#N/A,#N/A,確定,ナンテンハギ広義/狭義/ミヤマタニワタシ
タニワタシ,ミヤマタニワタシ,,203,Fabaceae,マメ,GL_04492,#N/A,WF_03246,YL_08498,確定,ナンテンハギ広義/狭義/ミヤマタニワタシ
タヌキコマツナギ,タヌキコマツナギ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03087,YL_08139,確定,
タヌキハブソウ,ケセンナ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08404,確定,
タヌキマメ,タヌキマメ,,203,Fabaceae,マメ,GL_04336,#N/A,WF_03035,YL_07999,確定,
タヌキヤブマメ,タヌキヤブマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08315,確定,
ダフリアオウギ,ダフリアオウギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07872,確定,
タマザキクサフジ,タマザキクサフジ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08393,確定,
タマザキゴウカン,アカハダノキ,,203,Fabaceae,マメ,GL_04305,#N/A,WF_02974,YL_07867,確定,
タマザキナンテンハギ,タマザキナンテンハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08535,確定,
タマザキフジ,タマザキクサフジ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08393,確定,
タマツナギ,タマツナギ,,203,Fabaceae,マメ,GL_04340,#N/A,WF_03045,YL_08030,確定,
タママキエハギ,タママキエハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08195,確定,
タマリンド,タマリンド,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08437,確定,
タヨウハウチワマメ,タヨウハウチワマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08266,確定,
ダライゲンゲ,ダライゲンゲ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07873,確定,
タルウマゴヤシ,タルウマゴヤシ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08290,確定,
タロココマツナギ,タロココマツナギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08146,確定,
タンキリマメ,タンキリマメ,,203,Fabaceae,マメ,GL_04473,#N/A,WF_03199,YL_08383,確定,
ダンゴツメクサ,ダンゴツメクサ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08460,確定,
チゴツメクサ,チゴツメクサ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08455,確定,
チシマゲンゲ,チシマゲンゲ,,203,Fabaceae,マメ,GL_04366,#N/A,WF_03069,YL_08113,確定,
チシマハウチワマメ,チシマハウチワマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08264,確定,
チシマモメンヅル,エゾモメンヅル,,203,Fabaceae,マメ,GL_04309,#N/A,WF_03017,YL_07880,確定,
チャボクロバナキハギ,ベニクロバナキハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08219,確定,
チャボゲンゲ,チャボゲンゲ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07878,確定,
チャボハウチワマメ,チャボハウチワマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08263,確定,
チャボヤマハギ,チャボヤマハギ,,203,Fabaceae,マメ,GL_04404,#N/A,WF_03120,YL_08190,確定,
チュウカメドハギ,カラメドハギ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03147,YL_08208,確定,
チョウセンエビラフジ,チョウセンエビラフジ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08500,確定,
チョウセンキハギ,チョウセンキハギ,,203,Fabaceae,マメ,GL_04418,#N/A,WF_03112,YL_08214,確定,
チョウセンサイカチ,チョウセンサイカチ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08079,確定,
チョウセントゲナシサイカチ,トゲナシチョウセンサイカチ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08080,確定,
チョウセンニワフジ,チョウセンニワフジ,,203,Fabaceae,マメ,GL_04383,#N/A,WF_03084,YL_08140,確定,
チョウセンネムノキ,オオバネムノキ,,203,Fabaceae,マメ,GL_04300,#N/A,WF_02971,YL_07847,確定,
チョウセンモダマ,タマリンド,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08437,確定,
チョウセンヤマエンドウ,チョウセンヤマエンドウ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08184,確定,
チョウセンヤマハギ,ビッチュウヤマハギ,,203,Fabaceae,マメ,GL_04428,#N/A,WF_03131,YL_08231,確定,
チョウセンヨツバハギ,ヒメヨツバハギ,,203,Fabaceae,マメ,GL_04517,#N/A,WF_03254,YL_08541,確定,
チョウマメ,チョウマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07972,確定,
チョウマメモドキ,チョウマメモドキ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07950,確定,
ツガルフジ,ツガルフジ,,203,Fabaceae,マメ,GL_04495,#N/A,WF_03248,YL_08504,確定,
ツクシハギ,ツクシハギ,,203,Fabaceae,マメ,GL_04416,#N/A,WF_03115,YL_08206,確定,
ツクシムレスズメ,ツクシムレスズメ,,203,Fabaceae,マメ,GL_04477,#N/A,WF_03208,YL_08426,確定,
ツノウマゴヤシ,ツノウマゴヤシ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08321,確定,
ツノクサネム,キバナツノクサネム,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08417,確定,
ツバツメクサ,ツバツメクサ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08479,確定,
ツメクサダマシ,ツメクサダマシ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08458,確定,
ツリシャクジョウ,ツリシャクジョウ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07981,確定,
ツリハブソウ,ツリハブソウ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08405,確定,
ツルアカシア,ツルアカシア,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08394,確定,
ツルアズキ,ツルアズキ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03269,YL_08562,確定,
ツルゲンゲ,ツルゲンゲ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08360,確定,
ツルサイカチ,ツルサイカチ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03040,YL_08013,確定,
ツルナシカラスノエンドウ,ツルナシヤハズエンドウ,,203,Fabaceae,マメ,GL_04509,#N/A,#N/A,YL_08525,確定,
ツルナシノエンドウ,ツルナシヤハズエンドウ,,203,Fabaceae,マメ,GL_04509,#N/A,#N/A,YL_08525,確定,
ツルナシヤハズエンドウ,ツルナシヤハズエンドウ,,203,Fabaceae,マメ,GL_04509,#N/A,#N/A,YL_08525,確定,
ツルナシヨツバハギ,ツルナシヨツバハギ,,203,Fabaceae,マメ,GL_04501,#N/A,#N/A,YL_08517,確定,
ツルナシレンリソウ,ツルナシレンリソウ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08185,確定,
ツルヒトツバ,ヒトツバマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08108,確定,
ツルフジバカマ,ツルフジバカマ,,203,Fabaceae,マメ,GL_04487,#N/A,WF_03238,YL_08490,確定,
ツルマメ,ツルマメ,,203,Fabaceae,マメ,GL_04361,#N/A,WF_03061,YL_08090,確定,
ツルミヤコグサ,ツルミヤコグサ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08250,確定,
ツルメドハギ,ツルメドハギ,,203,Fabaceae,マメ,GL_04436,#N/A,WF_03139,YL_08245,確定,
デイコ,デイゴ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03052,YL_08061,確定,
デイゴ,デイゴ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03052,YL_08061,確定,
デザートピー,デザートピー,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08434,確定,
テットウボク,タガヤサン,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08409,確定,
テマリツメクサ,テマリツメクサ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08453,確定,
デリス,デリス/ハイトバ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08022,確定,
デンセイ,キバナツノクサネム,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08417,確定,
トウアズキ,トウアズキ,,203,Fabaceae,マメ,#N/A,#N/A,WF_02999,YL_07826,確定,
トウイヌエンジュ,イヌエンジュ,広義,203,Fabaceae,マメ,#N/A,#N/A,WF_03158,YL_08267,確定,イヌエンジュ広義/狭義
トウイヌエンジュ,イヌエンジュ,狭義,203,Fabaceae,マメ,GL_04443,#N/A,#N/A,#N/A,確定,イヌエンジュ広義/狭義
トウエンドウ,トウエンドウ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08499,確定,
トウキヌゲンゲ,キヌゲンゲ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08343,確定,
トウクサハギ,トウクサハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08204,確定,
トウコマツナギ,コマツナギ/トウコマツナギ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03086,YL_08131,！未統合,要検討（コマツナギ/トウコマツナギ）
トウサイ,シカクマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08366,確定,
トウメドハギ,タママキエハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08195,確定,
トカチオウギ,トカチオウギ,,203,Fabaceae,マメ,GL_04317,#N/A,WF_03018,YL_07903,確定,
トガリバツメクサ,トガリバツメクサ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08450,確定,
トキイロクズ,トキイロクズ,,203,Fabaceae,マメ,GL_04466,#N/A,#N/A,YL_08372,確定,
トキリマメ,オオバタンキリマメ/トキリマメ,,203,Fabaceae,マメ,GL_04470,#N/A,WF_03200,YL_08379,確定,
トキワヤブハギ,トキワヤブハギ,,203,Fabaceae,マメ,GL_04371,#N/A,WF_03072,YL_08119,確定,
ドクフジ,ドクフジ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08298,確定,
トゲツノクサネム,トゲツノクサネム,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08414,確定,
トゲナシウマゴヤシ,トゲナシウマゴヤシ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08284,確定,
トゲナシサイカチ,トゲナシサイカチ,,203,Fabaceae,マメ,GL_04358,#N/A,#N/A,YL_08078,確定,
トゲナシチョウセンサイカチ,トゲナシチョウセンサイカチ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08080,確定,
トゲナシツノクサネム,トゲナシツノクサネム,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08415,確定,
トゲナシニセアカシア,トゲナシハリエンジュ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03202,YL_08386,確定,
トゲナシハリエンジュ,トゲナシハリエンジュ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03202,YL_08386,確定,
トゲミウマゴヤシ,トゲミノウマゴヤシ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08275,確定,
トゲミデイゴ,トゲミデイゴ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08058,確定,
トゲミノウマゴヤシ,トゲミノウマゴヤシ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08275,確定,
トックリツメクサ,トックリツメクサ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08480,確定,
トドジマゲンゲ,トドジマゲンゲ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08349,確定,
トバ,ドクフジ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08298,確定,
トビカズラ,トビカズラ,,203,Fabaceae,マメ,GL_04448,#N/A,WF_03170,YL_08307,確定,
ドヨウフジ,ナツフジ,,203,Fabaceae,マメ,GL_04532,#N/A,WF_03282,YL_08575,確定,
トンポハギ,トンポハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07929,確定,
トンボフジボグサ,タイワンフジボグサ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07964,確定,タイワンフジボグサ/ホソバフジボグサ
トンボフジボグサ,ホソバフジボグサ,,203,Fabaceae,マメ,GL_04486,#N/A,WF_03226,YL_08487,確定,タイワンフジボグサ/ホソバフジボグサ
ナガサキハギ,ナガサキハギ,,203,Fabaceae,マメ,GL_04439,#N/A,WF_03122,YL_08248,確定,
ナガササゲ,ジュウロクササゲ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03261,YL_08564,確定,
ナガバアカシア,ナガバアカシア,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07833,確定,
ナガバタケハギ,ナガバタケハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07852,確定,
ナガバハマササゲ,ナガバハマササゲ,,203,Fabaceae,マメ,GL_04522,#N/A,WF_03258,YL_08553,確定,
ナガバメドハギ,ナガバメドハギ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03143,YL_08194,確定,
ナガボヒロハクサフジ,ナガボヒロハクサフジ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08510,確定,
ナガミシイノキカズラ,ナガミシイノキカズラ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08023,確定,
ナガミツルマメ,ナガミツルマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08085,確定,
ナガミハマナタマメ,ナガミハマナタマメ,,203,Fabaceae,マメ,GL_04328,#N/A,WF_03027,YL_07936,確定,
ナカヨシツメクサ,ハクモウアカツメクサ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08475,確定,
ナタマメ,ナタマメ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03028,YL_07932,確定,
ナツザキソシンカ,ナツザキソシンカ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07908,確定,
ナツフジ,ナツフジ,,203,Fabaceae,マメ,GL_04532,#N/A,WF_03282,YL_08575,確定,
ナハエボシグサ,ミツバノコマツナギ,,203,Fabaceae,マメ,GL_04386,#N/A,WF_03082,YL_08149,確定,
ナハキハギ,ナハキハギ,,203,Fabaceae,マメ,GL_04338,#N/A,WF_03041,YL_08020,確定,
ナヨクサフジ,ナヨクサフジ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03236,YL_08547,確定,
ナルトオウギ,ナルトオウギ,,203,Fabaceae,マメ,GL_04315,#N/A,WF_03015,YL_07898,確定,
ナンカイハマナタマメ,ナガミハマナタマメ,,203,Fabaceae,マメ,GL_04328,#N/A,WF_03027,YL_07936,確定,
ナンキンマメ,ナンキンマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07866,確定,
ナンコオウギ,ナンコオウギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07888,確定,
ナンゴクチョウセンヤマハギ,サツマハギ,,203,Fabaceae,マメ,GL_04427,#N/A,WF_03125,YL_08229,確定,
ナンゴクノマメ,ナンゴクノマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08057,確定,
ナンテンカズラ,ナンテンカズラ,,203,Fabaceae,マメ,GL_04321,#N/A,WF_02979,YL_08106,確定,
ナンテンハギ,ナンテンハギ,広義,203,Fabaceae,マメ,#N/A,#N/A,WF_03243,YL_08530,確定,ナンテンハギ広義/狭義
ナンテンハギ,ナンテンハギ,狭義,203,Fabaceae,マメ,GL_04514,#N/A,#N/A,#N/A,確定,ナンテンハギ広義/狭義
ナンバンアイ,タイワンコマツナギ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03089,YL_08148,確定,
ナンバンアカアズキ,ナンバンアカアズキ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03000,YL_07840,確定,
ナンバンアカバナアズキ,ナンバンアカバナアズキ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03276,YL_08271,確定,
ナンバンクサフジ,ナンバンクサフジ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08441,確定,
ナンバンコマツナギ,ナンバンコマツナギ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03088,YL_08147,確定,
ナンバンサイカチ,ナンバンサイカチ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07945,確定,
ナンバンタヌキマメ,ナンバンタヌキマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07991,確定,
ナンバンヤブマメ,ナンバンヤブマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08443,確定,
ニシキハウチワマメ,ニシキハウチワマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08259,確定,
ニシキハギ,ニシキハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08235,確定,ニシキハギ/ビッチュウヤマハギ
ニシキハギ,ビッチュウヤマハギ,,203,Fabaceae,マメ,GL_04428,#N/A,WF_03131,YL_08231,確定,ニシキハギ/ビッチュウヤマハギ
ニシキミヤコグサ,ニシキミヤコグサ,,203,Fabaceae,マメ,GL_04441,#N/A,#N/A,YL_08253,確定,
ニセアカシア,ハリエンジュ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03201,YL_08385,確定,
ニセウマゴヤシ,ニセウマゴヤシ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08276,確定,
ニセホオズキハギ,ニセホオズキハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08273,確定,
ニッコウタニワタシ,ミヤマタニワタシ,,203,Fabaceae,マメ,GL_04492,#N/A,WF_03246,YL_08498,確定,
ニッコウハギ,ミヤマタニワタシ,,203,Fabaceae,マメ,GL_04492,#N/A,WF_03246,YL_08498,確定,
ニワフジ,ニワフジ,,203,Fabaceae,マメ,GL_04381,#N/A,WF_03083,YL_08133,確定,
ヌスビトハギ,ヌスビトハギ,広義,203,Fabaceae,マメ,#N/A,#N/A,WF_03079,YL_08124,確定,ヌスビトハギ広義/狭義
ヌスビトハギ,ヌスビトハギ,狭義,203,Fabaceae,マメ,GL_04375,#N/A,WF_03080,YL_08125,確定,ヌスビトハギ広義/狭義
ネコハギ,ネコハギ,広義,203,Fabaceae,マメ,GL_04420,#N/A,#N/A,YL_08220,確定,ネコハギ広義/狭義
ネコハギ,ネコハギ,狭義,203,Fabaceae,マメ,#N/A,#N/A,WF_03135,#N/A,確定,ネコハギ広義/狭義
ネバリコメツブウマゴヤシ,ネバリコメツブウマゴヤシ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08280,確定,
ネビキミヤコグサ,ネビキミヤコグサ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03155,YL_08254,確定,
ネム,ネムノキ,広義,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07844,確定,ネムノキ広義/狭義
ネム,ネムノキ,狭義,203,Fabaceae,マメ,GL_04299,#N/A,WF_02969,#N/A,確定,ネムノキ広義/狭義
ネムチャ,カワラケツメイ,,203,Fabaceae,マメ,GL_04330,#N/A,WF_02987,YL_07960,確定,
ネムノキ,ネムノキ,広義,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07844,確定,ネムノキ広義/狭義
ネムノキ,ネムノキ,狭義,203,Fabaceae,マメ,GL_04299,#N/A,WF_02969,#N/A,確定,ネムノキ広義/狭義
ネムリグサ,オジギソウ,,203,Fabaceae,マメ,#N/A,#N/A,WF_02966,YL_08300,確定,
ネムリハギ,ネムリハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08423,確定,
ノアズキ,ノアズキ,,203,Fabaceae,マメ,GL_04347,#N/A,WF_03050,YL_08052,確定,
ノエンドウ,トウエンドウ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08499,確定,
ノゲガクナンテンハギ,タマザキナンテンハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08535,確定,
ノコバシナガワハギ,ノコバシナガワハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08292,確定,
ノササゲ,ノササゲ,,203,Fabaceae,マメ,GL_04345,#N/A,WF_03049,YL_08047,確定,
ノダフジ,フジ,,203,Fabaceae,マメ,GL_04530,#N/A,WF_03278,YL_08571,確定,
ノハラクサフジ,ノハラクサフジ,,203,Fabaceae,マメ,GL_04489,#N/A,WF_03241,YL_08492,確定,
ノボリフジ,キバナハウチワマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08260,確定,
ハイオオバメドハギ,ハイオオバメドハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08202,確定,
ハイオオメドハギ,ハイオオバメドハギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08202,確定,
ハイクサネム,ハイクサネム,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08027,確定,
ハイゲンゲ,ハイゲンゲ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07893,確定,
ハイコマツナギ,ハイコマツナギ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08132,確定,
ハイシバハギ,シバハギ,,203,Fabaceae,マメ,GL_04341,#N/A,WF_03046,YL_08098,確定,
ハイトバ,デリス/ハイトバ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08022,確定,
ハイマキエハギ,ハイマキエハギ,,203,Fabaceae,マメ,GL_04344,#N/A,WF_03048,YL_08100,確定,
ハイメドハギ,ハイメドハギ,,203,Fabaceae,マメ,GL_04410,#N/A,WF_03145,YL_08198,確定,
ハウチワタヌキマメ,ハウチワタヌキマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07998,確定,
ハウチワマメ,ハウチワマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08265,確定,
ハカマカズラ,ハカマカズラ,,203,Fabaceae,マメ,GL_04319,#N/A,WF_02990,YL_08353,確定,
ハギカズラ,ハギカズラ,,203,Fabaceae,マメ,GL_04355,#N/A,WF_03059,YL_08072,確定,
ハギタヌキマメ,ヤハズマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07983,確定,
ハクモウアカツメクサ,ハクモウアカツメクサ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08475,確定,
ハコシ,オランダビユ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08007,確定,
ハスノミカズラ,ハスノミカズラ,,203,Fabaceae,マメ,GL_04323,#N/A,WF_02981,YL_07919,確定,
ハタササゲ,ハタササゲ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03260,YL_08563,確定,
ハッショウマメ,ハッショウマメ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03168,YL_08306,確定,
ハットクマメ,ハットクマメ,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_08182,確定,
ハナアカシア,ギンヨウアカシア,,203,Fabaceae,マメ,#N/A,#N/A,WF_02967,YL_07828,確定,ギンヨウアカシア/ハナエンジュ/フサアカシア
ハナアカシア,ハナエンジュ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03203,YL_08384,確定,ギンヨウアカシア/ハナエンジュ/フサアカシア
ハナアカシア,フサアカシア,,203,Fabaceae,マメ,#N/A,#N/A,#N/A,YL_07831,確定,ギンヨウアカシア/ハナエンジュ/フサアカシア
ハナエンジュ,ハナエンジュ,,203,Fabaceae,マメ,#N/A,#N/A,WF_03203,YL_08384,確定,
