name,family_jp,family_en,source
マサキボク,フクギ科,Clusiaceae,ylist:alias
キヤニモモ,フクギ科,Clusiaceae,ylist
タマゴノキ,フクギ科,Clusiaceae,ylist:alias
コムギセンノウ,ナデシコ科,Caryophyllaceae,ylist
カシアニッケイ,クスノキ科,Lauraceae,ylist
カシア，ケイ,クスノキ科,Lauraceae,ylist:alias
ジャワニッケイ,クスノキ科,Lauraceae,ylist
タマラニッケイ,クスノキ科,Lauraceae,ylist
ルリヤナギ,ナス科,Solanaceae,ylist
スズカケヤナギ， リュウキュウヤナギ， チョウジカ,ナス科,Solanaceae,ylist:alias
ツノナス,ナス科,Solanaceae,ylist
カナリアナス，キツネナス，フォックスフェース,ナス科,Solanaceae,ylist:alias
ニラ,ヒガンバナ科,Amaryllidaceae,ylist
ワケギ,ヒガンバナ科,Amaryllidaceae,ylist
ムラサキアカザ,ヒユ科,Amaranthaceae,ylist
モチソバ,ヒユ科,Amaranthaceae,ylist:alias
キノア,ヒユ科,Amaranthaceae,ylist
イタリアウイキョウ,セリ科,Apiaceae,ylist
アマウイキョウ,セリ科,Apiaceae,ylist:alias
キクヂシャ,キク科,Asteraceae,ylist
エンダイブ，ニガチシャ，メリケンサラダ,キク科,Asteraceae,ylist:alias
フダンソウ,ヒユ科,Amaranthaceae,ylist
テーブルビート， トウチシャ,ヒユ科,Amaranthaceae,ylist:alias
トウヂシャ,ヒユ科,Amaranthaceae,ylist:alias
キバナハス,ハス科,Nelumbonaceae,ylist:alias
フイリミョウガ,ショウガ科,Zingiberaceae,ylist
ハナショウガ,ショウガ科,Zingiberaceae,ylist
ホソバヒャクニチソウ,キク科,Asteraceae,ylist
ダイコン,アブラナ科,Brassicaceae (Cruciferae),ylist
ホップノキ,ミカン科,Rutaceae,ylist
コロシントウリ,ウリ科,Cucurbitaceae,ylist
コロシント,ウリ科,Cucurbitaceae,ylist:alias
キイロギニアヤム,ヤマノイモ科,Dioscoreaceae,ylist
ギネアヤム,ヤマノイモ科,Dioscoreaceae,ylist:alias
タマゴイモ,ヤマノイモ科,Dioscoreaceae,ylist
シロギニアヤム,ヤマノイモ科,Dioscoreaceae,ylist
ミツバドコロ,ヤマノイモ科,Dioscoreaceae,ylist
オオミズゴケ,ミズゴケ科,Sphagnaceae,ylist
イボミズゴケ,ミズゴケ科,Sphagnaceae,ylist
ムラサキミズゴケ,ミズゴケ科,Sphagnaceae,ylist
キレハミズゴケ,ミズゴケ科,Sphagnaceae,ylist
ホソバミズゴケ,ミズゴケ科,Sphagnaceae,ylist
ヒメミズゴケ,ミズゴケ科,Sphagnaceae,ylist
ホソヒメミズゴケ,ミズゴケ科,Sphagnaceae,ylist:alias
スギバミズゴケ,ミズゴケ科,Sphagnaceae,ylist
ホソベリミズゴケ,ミズゴケ科,Sphagnaceae,ylist
コバノホソベリミズゴケ,ミズゴケ科,Sphagnaceae,ylist:alias
ワタミズゴケ,ミズゴケ科,Sphagnaceae,ylist
ハリミズゴケ,ミズゴケ科,Sphagnaceae,ylist
ウロコミズゴケ,ミズゴケ科,Sphagnaceae,ylist
ユガミミズゴケ,ミズゴケ科,Sphagnaceae,ylist
コバノミズゴケ,ミズゴケ科,Sphagnaceae,ylist
ガッサンミズゴケ,ミズゴケ科,Sphagnaceae,ylist:alias
