row,record_id,insect_id,plant_name,filled_family,ylist_canonical,ylist_scientific_name,factcheck_source
15019,hostplant-910510,species-21952,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15020,hostplant-910511,species-21986,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15021,hostplant-910512,species-21859,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15022,hostplant-910513,species-22893,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15023,hostplant-910514,species-22880,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15024,hostplant-910515,species-22905,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15025,hostplant-910516,species-22553,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15026,hostplant-910517,species-22972,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15027,hostplant-910518,species-22963,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15028,hostplant-910519,species-22786,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15029,hostplant-910520,species-22766,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15030,hostplant-910521,species-22832,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15031,hostplant-910522,species-22915,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15032,hostplant-910523,species-22526,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15033,hostplant-910524,species-22064,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15034,hostplant-910525,species-21902,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15035,hostplant-910526,4-1,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15036,hostplant-910527,species-22704,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15037,hostplant-910528,species-22463,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15038,hostplant-910529,species-22645,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15039,hostplant-910530,species-23032,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15040,hostplant-910531,species-22218,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15041,hostplant-910532,species-22025,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15042,hostplant-910533,species-22890,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15043,hostplant-910534,species-22586,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15044,hostplant-910535,species-22507,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15045,hostplant-910536,species-22797,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15046,hostplant-910537,species-22693,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15047,hostplant-910538,species-21913,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15048,hostplant-910539,species-22137,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15049,hostplant-910540,species-22128,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15050,hostplant-910541,species-22110,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15051,hostplant-910542,species-22084,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15052,hostplant-910543,species-22055,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15053,hostplant-910544,species-21988,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15054,hostplant-910545,species-22609,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15055,hostplant-910546,species-22638,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15056,hostplant-910547,species-22625,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15057,hostplant-910548,species-22939,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15058,hostplant-910549,species-22463,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15059,hostplant-910550,species-22959,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15060,hostplant-910551,species-22735,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15061,hostplant-910552,species-22861,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15062,hostplant-910553,species-22709,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15063,hostplant-910554,species-22854,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15064,hostplant-910555,species-22700,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15065,hostplant-910556,species-22661,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15066,hostplant-910557,species-22682,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15067,hostplant-910558,species-22144,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15068,hostplant-910559,species-22688,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15069,hostplant-910560,species-22670,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15070,hostplant-910561,species-22697,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15071,hostplant-910562,species-23013,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15072,hostplant-910563,species-21919,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15073,hostplant-910564,species-22731,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15074,hostplant-910565,species-22499,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15075,hostplant-910566,species-22671,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15076,hostplant-910567,species-22866,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15077,hostplant-910568,species-23060,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15078,hostplant-910569,species-22328,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15079,hostplant-910570,species-22132,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15080,hostplant-910571,species-22960,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15081,hostplant-910572,species-22779,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15082,hostplant-910573,species-23069,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15083,hostplant-910574,species-22669,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15084,hostplant-910575,species-22910,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15085,hostplant-910576,species-22526,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15086,hostplant-910577,species-22982,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15087,hostplant-910578,species-21908,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15088,hostplant-910579,species-21916,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15089,hostplant-910580,species-22418,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15090,hostplant-910581,species-22602,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15091,hostplant-910582,species-22764,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15092,hostplant-910583,species-22768,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15093,hostplant-910584,species-22509,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15094,hostplant-910585,species-21939,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15095,hostplant-910586,species-22569,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15096,hostplant-910587,species-22843,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15097,hostplant-910588,species-22185,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15098,hostplant-910589,species-22440,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15099,hostplant-910590,species-22441,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15100,hostplant-910591,species-22181,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15101,hostplant-910592,species-22177,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15102,hostplant-910593,species-21976,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15103,hostplant-910594,species-22015,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15104,hostplant-910595,species-22641,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15105,hostplant-910596,species-22972,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15106,hostplant-910597,species-22970,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15107,hostplant-910598,species-22963,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15108,hostplant-910599,species-22965,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15109,hostplant-910600,species-22786,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15110,hostplant-910601,species-22856,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
