note_id,insect_id,type,content,reference,page,notes
note-APHID-100,species-21025,生態備考,"原記載: Monzen, 1927, Bull. Morioka Agr. Forest. Coll. Alumni Soc., 4: 10 (Prociphilus). Type locality: 盛岡地方 (Morioka).",日本昆虫目録,,
note-APHID-101,species-21026,生態備考,分布: 本州; 中国.,日本昆虫目録,,
note-APHID-102,species-21026,生態備考,"原記載: Tsen & Tao, 1938, J. West China Border Res. Soc., 10: 219 (Thecabius). Type locality: Not cited, found at Omeishan and Chengtu.",日本昆虫目録,,
note-APHID-103,species-21027,生態備考,"分布: 北海道, 本州; 朝鮮半島, 中国, サハリン, シベリア.",日本昆虫目録,,
note-APHID-104,species-21027,生態備考,"原記載: Mordvilko, 1935, Abdruck Ergebn. Fortschr. Zool., 8: 89 (Prociphilus). Type locality: Amur, Ussuri.",日本昆虫目録,,
note-APHID-105,species-21028,生態備考,分布: 本州; ?インド.,日本昆虫目録,,
note-APHID-106,species-21028,生態備考,"原記載: Essig & Kuwana, 1918, Proc. Calif. Acad. Sci., (ser. 4) 8 (3): 105 (Prociphilus). Type locality: Yamaguchi-Ken, Tokyo.",日本昆虫目録,,
note-APHID-107,species-21029,生態備考,分布: 本州; 台湾.,日本昆虫目録,,
note-APHID-108,species-21029,生態備考,"原記載: Tao, 1986, Chinese J. Ent., 6: 104 (Prociphilus). Replacement name for pini Tao, 1970.",日本昆虫目録,,
note-APHID-109,species-21030,生態備考,"分布: 北海道, 本州; 朝鮮半島.",日本昆虫目録,,
note-APHID-110,species-21030,生態備考,"原記載: Shinji, 1924, Zool. Mag., 36: 370 (Prociphilus). Type locality: 盛岡市 (Morioka City).",日本昆虫目録,,
note-APHID-111,species-21031,生態備考,"分布: 北海道, 本州, 九州; 全北区.",日本昆虫目録,,
note-APHID-112,species-21031,生態備考,"原記載: Kaltenbach, 1843, Monogr. Fam. Pflanzenlause: 182 (Pemphigus). Type locality: Not cited.",日本昆虫目録,,
note-APHID-113,species-21032,生態備考,"分布: 北海道; サハリン, シベリア.",日本昆虫目録,,
note-APHID-114,species-21032,生態備考,"原記載: Hori, 1938, Ins. Matsum., 12: 121 (Thecabius). Type locality: Sapporo, Konuma.",日本昆虫目録,,
note-APHID-115,species-21033,生態備考,分布: 本州; 寒冷地を除く全世界.,日本昆虫目録,,
note-APHID-116,species-21033,生態備考,"原記載: Zehntner, 1897, Archief Java-Suiker-Industr., 5: 555 (Tetraneura). Type locality: Not cited (Java).",日本昆虫目録,,
note-APHID-117,species-21034,生態備考,"分布: 北海道, 本州; 中国.",日本昆虫目録,,
note-APHID-118,species-21034,生態備考,"原記載: Matsumura, 1917, Coll. Essays Nawa: 66 (Nurudea). Type locality: Shizuoka.",日本昆虫目録,,
note-APHID-119,species-21035,生態備考,"分布: 本州; 台湾, 中国.",日本昆虫目録,,
note-APHID-120,species-21035,生態備考,"原記載: Matsumura, 1917, Coll. Essays Nawa: 68 (Nurudeopsis). Type locality: Osaka, Kyoto.",日本昆虫目録,,
note-APHID-121,species-21036,生態備考,"分布: 本州; 朝鮮半島, 中国.",日本昆虫目録,,
note-APHID-122,species-21036,生態備考,"原記載: Matsumura, 1917, Coll. Essays Nawa: 69 (Nurudeopsis). Type locality: Tokyo.",日本昆虫目録,,
note-APHID-123,species-21037,生態備考,"分布: 本州; 旧北区, イスラエル, 北アフリカ.",日本昆虫目録,,
note-APHID-124,species-21037,生態備考,"原記載: von Heyden, 1837, Ent. Beitr., Mus. Senckenb., 11: 294 (Paracletus).",日本昆虫目録,,
note-APHID-125,species-21038,生態備考,"分布: 北海道, 本州, 四国, 九州; 台湾, 中国, 朝鮮半島, マレーシア.",日本昆虫目録,,
note-APHID-126,species-21038,生態備考,"原記載: Bell, 1848, Pharm. J., 7: 310 (Aphis).",日本昆虫目録,,
note-APHID-127,species-21039,生態備考,分布: 本州; 世界各地.,日本昆虫目録,,
note-APHID-128,species-21039,生態備考,"原記載: Westwood, 1849, Gard. Chron., 7: 420 (Smynthurodes). Type locality: Hammersmith, England.",日本昆虫目録,,
note-APHID-129,species-21040,生態備考,"分布: 本州, 九州.",日本昆虫目録,,
note-APHID-130,species-21040,生態備考,"原記載: Takahashi, 1963, Kontyû, 31: 165 (Aphidounguis). Type locality: Kamomachi.",日本昆虫目録,,
note-APHID-131,species-21041,生態備考,"分布: 本州, 四国.",日本昆虫目録,,
note-APHID-132,species-21041,生態備考,"原記載: Uye, 1924, Ins. World, 28: 410 (Eriosoma). Type locality: Osaka Pref.",日本昆虫目録,,
note-APHID-133,species-21042,生態備考,分布: 本州.,日本昆虫目録,,
note-APHID-134,species-21042,生態備考,"原記載: Aoki, 1977, Kontyû, 45: 333 (Colophina). Type locality: ?都城町 (?Miyakonojo).",日本昆虫目録,,
note-APHID-135,species-21043,生態備考,"分布: 本州, 九州; 朝鮮半島.",日本昆虫目録,,
note-APHID-136,species-21043,生態備考,"原記載: Shinji, 1922, Zool. Mag., 34: 532 (Pemphigus). Type locality: ? 都城町 (?Miyakonojo).",日本昆虫目録,,
note-APHID-137,species-21044,生態備考,"分布: 本州, 四国, 九州; 台湾, 朝鮮半島.",日本昆虫目録,,
note-APHID-138,species-21044,生態備考,"原記載: Shinji, 1922, Zool. Mag., 34: 533 (Pemphigus). Type locality: 都城町 (Miyakonojo).",日本昆虫目録,,
note-APHID-139,species-21045,生態備考,"分布: 北海道, 本州, 九州; 朝鮮半島.",日本昆虫目録,,
note-APHID-140,species-21045,生態備考,"原記載: Akimoto, 1983, Ins. Matsum., (n. s.) 27: 64 (Eriosoma). Type locality: Sapporo.",日本昆虫目録,,
note-APHID-141,species-21046,生態備考,"分布: 北海道, 九州; 朝鮮半島.",日本昆虫目録,,
note-APHID-142,species-21046,生態備考,"原記載: Akimoto, 1983, Ins. Matsum., (n. s.) 27: 56 (Eriosoma). Type locality: Sapporo.",日本昆虫目録,,
note-APHID-143,species-21047,生態備考,"分布: 北海道, 本州, 九州; 朝鮮半島.",日本昆虫目録,,
note-APHID-144,species-21047,生態備考,"原記載: Matsumura, 1917, Coll. Essays Nawa: 81 (Schizoneura). Type locality: Sapporo.",日本昆虫目録,,
note-APHID-145,species-21048,生態備考,"分布: 北海道, 本州, 九州; 朝鮮半島, 汎世界.",日本昆虫目録,,
note-APHID-146,species-21048,生態備考,"原記載: Hausmann, 1802, Illigers Mag., 1: 426 (Aphis). Type locality: Not cited.",日本昆虫目録,,
note-APHID-147,species-21049,生態備考,分布: 北海道.,日本昆虫目録,,
note-APHID-148,species-21049,生態備考,"原記載: Akimoto, 1983, Ins. Matsum., (n. s.) 27: 76 (Eriosoma). Type locality: Sapporo.",日本昆虫目録,,
note-APHID-149,species-21050,生態備考,"分布: 北海道, 本州; 朝鮮半島, 中国.",日本昆虫目録,,
note-APHID-150,species-21050,生態備考,"原記載: Akimoto, 1983, Ins. Matsum., (n. s.) 27: 69 (Eriosoma). Type locality: Morioka.",日本昆虫目録,,
note-APHID-151,species-21051,生態備考,分布: 北海道.,日本昆虫目録,,
note-APHID-152,species-21051,生態備考,"原記載: Akimoto, 1983, Ins. Matsum., (n. s.) 27: 64 (Eriosoma). Type locality: Jozankei.",日本昆虫目録,,
note-APHID-153,species-21052,生態備考,"分布: 北海道, 本州.",日本昆虫目録,,
note-APHID-154,species-21052,生態備考,"原記載: Akimoto, 1983, Ins. Matsum., (n. s.) 27: 45 (Eriosoma). Type locality: Sapporo.",日本昆虫目録,,
note-APHID-155,species-21053,生態備考,"分布: 北海道, 本州.",日本昆虫目録,,
note-APHID-156,species-21053,生態備考,"原記載: Takahashi, 1939, Trans. Nat. Hist. Soc. Formosa, 29: 142 (Eriosoma). Type locality: Foochow.",日本昆虫目録,,
note-APHID-157,species-21054,生態備考,"分布: 北海道, 本州.",日本昆虫目録,,
note-APHID-158,species-21054,生態備考,"原記載: Akimoto, 1983, Ins. Matsum., (n.s.) 27: 81 (Hemipodaphis). Type locality: Sapporo.",日本昆虫目録,,
note-APHID-159,species-21055,生態備考,"分布: 北海道, 本州; シベリア.",日本昆虫目録,,
note-APHID-160,species-21055,生態備考,"原記載: Shinji, 1936, Zool. Mag., 48: 13 (Eriosoma). Type locality: 岩手県盛岡市 (Morioka).",日本昆虫目録,,
note-APHID-161,species-21056,生態備考,"分布: 北海道, 本州; シベリア.",日本昆虫目録,,
note-APHID-162,species-21056,生態備考,"原記載: Matsumura, 1917, Coll. Essays Nawa: 75 (Gobaishia). Type locality: Sapporo.",日本昆虫目録,,
note-APHID-163,species-21057,生態備考,"分布: 北海道, 本州.",日本昆虫目録,,
note-APHID-164,species-21057,生態備考,"原記載: Matsumura, 1917, Coll. Essays Nawa: 76 (Gobaishia). Type locality: Nopporo.",日本昆虫目録,,
note-APHID-165,species-21058,生態備考,"分布: 北海道, 本州.",日本昆虫目録,,
note-APHID-166,species-21058,生態備考,"原記載: Akimoto, 1983, Ins. Matsum., (n.s.) 31: 30 (Kaltenbachiella). Type locality: Bibai.",日本昆虫目録,,
note-APHID-167,species-21059,生態備考,"分布: 北海道, 本州, 四国, 九州; 朝鮮半島, 中国, 北米.",日本昆虫目録,,
note-APHID-168,species-21059,生態備考,"原記載: Baker, 1919, Proc. Ent. Soc. Wash., 21: 105 (Dryopeia). Type locality: Yarrow.",日本昆虫目録,,
note-APHID-169,species-21060,生態備考,分布: 本州.,日本昆虫目録,,
note-APHID-170,species-21060,生態備考,"原記載: Akimoto, 1985, Ins. Matsum., (n.s.) 31: 16 (Paracolopha). Type locality: Osaka Pref.",日本昆虫目録,,
note-APHID-171,species-21061,生態備考,分布: 北海道; 中国.,日本昆虫目録,,
note-APHID-172,species-21061,生態備考,"原記載: Matsumura, 1917, Coll. Essays Nawa: 54 (Tetraneura). Type locality: Sapporo.",日本昆虫目録,,
note-APHID-173,species-21062,生態備考,"分布: 奄美 (奄美大島); ニュージーニア, ジャワ, インド, パキスタン.",日本昆虫目録,,
note-APHID-174,species-21062,生態備考,"原記載: Van der Goot, 1917, Contrib. Faune Indes Neerl, 1 (3): 260 (Tetraneura). Type locality: St. Modjo.",日本昆虫目録,,
note-APHID-175,species-21063,生態備考,"分布: 本州, 九州, 南西諸島; 世界各地.",日本昆虫目録,,
note-APHID-176,species-21063,生態備考,"原記載: Sasaki, 1899, 日本農作物害虫篇: 209 (Schizoneura). Type locality: 東京府 (Tokyo).",日本昆虫目録,,
note-APHID-177,species-21064,生態備考,"分布: 北海道, 本州; アジア.",日本昆虫目録,,
note-APHID-178,species-21064,生態備考,"原記載: Strand, 1929, Acta Univ. Latviensis, 20: 22 (Tetraneura). Type locality: ?Taiwan.",日本昆虫目録,,
note-APHID-179,species-21065,生態備考,"分布: 北海道, 本州, 九州; 朝鮮半島, 中国.",日本昆虫目録,,
note-APHID-180,species-21065,生態備考,"原記載: Hille Ris Lambers, 1970, Estratto Boll. Zool. Agr. Bachicoltura, (ser. II) 9: 73 (Tetraneura). Type locality: Sapporo.",日本昆虫目録,,
note-APHID-181,species-21066,生態備考,"分布: 北海道, 本州; 中国, オーストラリア.",日本昆虫目録,,
note-APHID-182,species-21066,生態備考,"原記載: Matsumura, 1917, Coll. Essays Nawa: 73 (Tetraneura). Type locality: Sapporo.",日本昆虫目録,,
note-APHID-183,species-21067,生態備考,"分布: 北海道, 本州, 四国; シベリア, 朝鮮半島, インド, ネパール.",日本昆虫目録,,
note-APHID-184,species-21067,生態備考,"原記載: Takahashi, 1931, Trans. Nat. Hist. Soc. Formosa, 21 (114): 137-139 (Mindarus). Type locality: Okitsu, Shizuoka Pref.",日本昆虫目録,,
note-APHID-185,species-21068,生態備考,分布: 本州.,日本昆虫目録,,
note-APHID-186,species-21068,生態備考,"原記載: Higuchi, 1974, Kontyû, 42 (3): 227-230 (Yamatocallis). Type locality: Mt. Takao, Tokyo.",日本昆虫目録,,
note-APHID-187,species-21069,生態備考,"分布: 北海道, 本州, 九州; 朝鮮半島, 中国, シベリア.",日本昆虫目録,,
note-APHID-188,species-21069,生態備考,"原記載: Matsumura, 1917, J. Coll. Agr., Tohoku Imp. Univ., Sapporo, 7 (6): 367 (Yamatocallis). Type locality: Sapporo, Hokkaido.",日本昆虫目録,,
note-APHID-189,species-21070,生態備考,"分布: 北海道, 本州.",日本昆虫目録,,
note-APHID-190,species-21070,生態備考,"原記載: Takahashi, 1963, Kontyû, 31 (3): 161-163 (Megalocallis). Type locality: Sapporo, Hokkaido.",日本昆虫目録,,
note-APHID-191,species-21071,生態備考,"分布: 北海道, 本州, 四国, 九州.",日本昆虫目録,,
note-APHID-192,species-21071,生態備考,"原記載: Takahashi, 1923, Dept. Agr., Govt. Res. Inst. Formosa Rept., 4: 66-67 (Drepanaphis). Type locality: Tokyo, Sapporo.",日本昆虫目録,,
note-APHID-193,species-21072,生態備考,"分布: 北海道, 四国; サハリン, シベリア, 中国, 朝鮮半島.",日本昆虫目録,,
note-APHID-194,species-21072,生態備考,"原記載: Matsumura, 1919, Trans. Sapporo Nat. Hist. Soc., 7 (2): 110-111 (Betacallis). Type locality: Sapporo, Hokkaido.",日本昆虫目録,,
note-APHID-195,species-21073,生態備考,"分布: 本州, 四国.",日本昆虫目録,,
note-APHID-196,species-21073,生態備考,"原記載: Takahashi, 1961, Mushi, 35 (2): 6-7 (Betacallis). Type locality: Odaigahara, Nara Pref.",日本昆虫目録,,
note-APHID-197,species-21074,生態備考,"分布: 北海道, 本州; 朝鮮半島, サハリン, シベリア, モンゴル.",日本昆虫目録,,
note-APHID-198,species-21074,生態備考,"原記載: Takahashi, 1961, Mushi, 35 (2): 4-6 (Betulaphis). Type locality: Mt. Norikura, Hida, Gifu Pref.",日本昆虫目録,,
note-APHID-199,species-21075,生態備考,"分布: 北海道, 本州.",日本昆虫目録,,
note-APHID-200,species-21075,生態備考,"原記載: Takahashi, 1961, Mushi, 35 (2): 3-4 (Boernerina). Type locality: Hirayu, Gifu Pref.",日本昆虫目録,,
note-APHID-201,species-21076,生態備考,"分布: 北海道, 本州; シベリア, 朝鮮半島, 中国.",日本昆虫目録,,
note-APHID-202,species-21076,生態備考,"原記載: Quednau, 1979, Ann. Zool., Warszawa, 34 (19): 502-503 (Calaphis). Type locality: Onp'ori, distr. Kyongsong, Prov. Hamyong-pukto, Korea.",日本昆虫目録,,
note-APHID-203,species-21077,生態備考,"分布: 北海道, 本州, 四国; 全北区.",日本昆虫目録,,
note-APHID-204,species-21077,生態備考,"原記載: Hartig, 1841, Germar's Z. f. Ent., 3: 369 (Aphis). Type locality: Germany.",日本昆虫目録,,
note-APHID-205,species-21078,生態備考,"分布: 北海道, 本州; 朝鮮半島, 中国, シベリア.",日本昆虫目録,,
note-APHID-206,species-21078,生態備考,"原記載: Shinji, 1933, Kontyû, 7 (5, 6): 210-211 (Chromaphis). Type locality: Morioka and Mt. Hayachine, Iwate Pref.; Sendai, Miyagi Pref.",日本昆虫目録,,
note-APHID-207,species-21079,生態備考,"分布: 北海道, 本州, 四国; 朝鮮半島, 千島, シベリア, ヨーロッパ.",日本昆虫目録,,
note-APHID-208,species-21079,生態備考,"原記載: Walker, 1848, Ann. Mag. Nat. Hist., (2nd ser.) 1: 258 (Aphis). Type locality: Not cited.",日本昆虫目録,,
note-APHID-209,species-21080,生態備考,分布: 本州; 中国.,日本昆虫目録,,
note-APHID-210,species-21080,生態備考,"原記載: Tseng & Tao, 1938, J. West China Border Res. Soc., 10: 213-216 (Sinocallis). Type locality: Not cited.",日本昆虫目録,,
note-APHID-211,species-21081,生態備考,"分布: 北海道, 本州, 四国; シベリア, 朝鮮半島, 中国.",日本昆虫目録,,
note-APHID-212,species-21081,生態備考,"原記載: Shinji, 1922, Zool. Mag., Tokyo (動物学雑誌), 34: 第16 図版 Fig. 4 & 5 (Glypina). Type locality: Not cited.",日本昆虫目録,,
note-APHID-213,species-21082,生態備考,"分布: 本州, 四国, 九州.",日本昆虫目録,,
note-APHID-214,species-21082,生態備考,"原記載: Takahashi, 1960, Kontyû, 28 (1): 13-14 (Diphyllaphis). Type locality: Osaka.",日本昆虫目録,,
note-APHID-215,species-21083,生態備考,分布: 本州.,日本昆虫目録,,
note-APHID-216,species-21083,生態備考,"原記載: Shinji, 1924, Zool. Mag., Tokyo (動物学雑誌), 36 (431): 369-370 (Phloeomyzus). Type locality: Morioka, Iwate Pref.",日本昆虫目録,,
